date,city,source,latitude,longitude,temp_mean,temp_min,temp_max,precipitation_sum,wind_speed_max,pressure_mean,weather_code,year,month,day_of_year,season,is_forecast
2023-10-07,Valparaiso,historical_csv,-33.0472,-71.6127,15.5,7.2,24.6,0.0,12.6,1009.7,,2023,10,280,primavera,False
2023-10-08,Valparaiso,historical_csv,-33.0472,-71.6127,16.8,11.7,24.2,0.0,13.1,1015.6,,2023,10,281,primavera,False
2023-10-09,Valparaiso,historical_csv,-33.0472,-71.6127,15.1,10.4,24.5,0.0,25.7,1007.9,,2023,10,282,primavera,False
2023-10-10,Valparaiso,historical_csv,-33.0472,-71.6127,17.7,12.2,23.1,0.0,13.2,1011.4,,2023,10,283,primavera,False
2023-10-11,Valparaiso,historical_csv,-33.0472,-71.6127,16.9,9.5,24.3,0.0,13.5,1006.7,,2023,10,284,primavera,False
2023-10-12,Valparaiso,historical_csv,-33.0472,-71.6127,16.5,12.0,24.7,0.0,12.0,1013.1,,2023,10,285,primavera,False
2023-10-13,Valparaiso,historical_csv,-33.0472,-71.6127,18.2,11.1,26.1,0.0,18.3,1015.8,,2023,10,286,primavera,False
2023-10-14,Valparaiso,historical_csv,-33.0472,-71.6127,17.2,10.6,24.3,0.0,14.3,1016.5,,2023,10,287,primavera,False
2023-10-15,Valparaiso,historical_csv,-33.0472,-71.6127,17.8,9.7,23.5,0.0,16.8,1006.9,,2023,10,288,primavera,False
2023-10-16,Valparaiso,historical_csv,-33.0472,-71.6127,18.7,12.5,28.1,2.0,4.0,1017.6,,2023,10,289,primavera,False
2023-10-17,Valparaiso,historical_csv,-33.0472,-71.6127,17.7,9.6,26.5,8.5,19.4,1016.3,,2023,10,290,primavera,False
2023-10-18,Valparaiso,historical_csv,-33.0472,-71.6127,16.6,8.9,22.0,0.0,24.9,1019.1,,2023,10,291,primavera,False
2023-10-19,Valparaiso,historical_csv,-33.0472,-71.6127,17.5,12.5,25.1,17.7,23.5,1013.6,,2023,10,292,primavera,False
2023-10-20,Valparaiso,historical_csv,-33.0472,-71.6127,15.2,10.5,24.5,0.0,14.9,1009.9,,2023,10,293,primavera,False
2023-10-21,Valparaiso,historical_csv,-33.0472,-71.6127,17.9,10.0,27.3,0.0,19.0,1015.9,,2023,10,294,primavera,False
2023-10-22,Valparaiso,historical_csv,-33.0472,-71.6127,16.5,11.5,21.7,0.0,14.0,1018.9,,2023,10,295,primavera,False
2023-10-23,Valparaiso,historical_csv,-33.0472,-71.6127,15.0,7.3,21.0,0.0,27.9,1008.2,,2023,10,296,primavera,False
2023-10-24,Valparaiso,historical_csv,-33.0472,-71.6127,15.6,9.1,20.4,0.0,18.8,1014.2,,2023,10,297,primavera,False
2023-10-25,Valparaiso,historical_csv,-33.0472,-71.6127,17.1,10.9,23.7,0.0,15.5,1020.4,,2023,10,298,primavera,False
2023-10-26,Valparaiso,historical_csv,-33.0472,-71.6127,17.2,11.9,25.2,0.0,21.5,1013.0,,2023,10,299,primavera,False
2023-10-27,Valparaiso,historical_csv,-33.0472,-71.6127,17.3,10.8,24.2,0.0,19.2,1017.1,,2023,10,300,primavera,False
2023-10-28,Valparaiso,historical_csv,-33.0472,-71.6127,17.3,9.2,26.7,0.0,5.6,1012.3,,2023,10,301,primavera,False
2023-10-29,Valparaiso,historical_csv,-33.0472,-71.6127,16.5,10.6,25.0,0.0,10.8,1025.7,,2023,10,302,primavera,False
2023-10-30,Valparaiso,historical_csv,-33.0472,-71.6127,17.6,11.1,25.0,0.0,17.1,1019.5,,2023,10,303,primavera,False
2023-10-31,Valparaiso,historical_csv,-33.0472,-71.6127,17.6,10.7,26.7,0.0,23.1,1019.0,,2023,10,304,primavera,False
2023-11-01,Valparaiso,historical_csv,-33.0472,-71.6127,19.6,11.5,26.6,0.0,17.0,1018.5,,2023,11,305,primavera,False
2023-11-02,Valparaiso,historical_csv,-33.0472,-71.6127,19.1,14.6,26.7,3.8,12.4,1016.1,,2023,11,306,primavera,False
2023-11-03,Valparaiso,historical_csv,-33.0472,-71.6127,18.3,11.8,24.2,0.0,7.1,1014.9,,2023,11,307,primavera,False
2023-11-04,Valparaiso,historical_csv,-33.0472,-71.6127,18.1,12.2,25.2,0.0,26.8,1007.7,,2023,11,308,primavera,False
2023-11-05,Valparaiso,historical_csv,-33.0472,-71.6127,18.5,12.2,24.6,6.1,19.7,1010.5,,2023,11,309,primavera,False
2023-11-06,Valparaiso,historical_csv,-33.0472,-71.6127,19.3,12.3,28.3,0.0,19.1,1016.2,,2023,11,310,primavera,False
2023-11-07,Valparaiso,historical_csv,-33.0472,-71.6127,18.6,12.9,23.4,0.0,10.9,1004.6,,2023,11,311,primavera,False
2023-11-08,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,15.9,27.5,0.0,23.9,1002.0,,2023,11,312,primavera,False
2023-11-09,Valparaiso,historical_csv,-33.0472,-71.6127,18.0,11.5,26.7,0.0,8.3,1006.4,,2023,11,313,primavera,False
2023-11-10,Valparaiso,historical_csv,-33.0472,-71.6127,20.3,14.7,26.9,0.0,19.4,1006.5,,2023,11,314,primavera,False
2023-11-11,Valparaiso,historical_csv,-33.0472,-71.6127,19.0,13.4,27.6,0.0,10.1,1010.9,,2023,11,315,primavera,False
2023-11-12,Valparaiso,historical_csv,-33.0472,-71.6127,19.4,13.3,27.7,0.0,17.0,1013.3,,2023,11,316,primavera,False
2023-11-13,Valparaiso,historical_csv,-33.0472,-71.6127,17.9,9.6,25.0,0.0,10.6,1018.5,,2023,11,317,primavera,False
2023-11-14,Valparaiso,historical_csv,-33.0472,-71.6127,17.6,12.5,27.0,0.0,26.1,1010.3,,2023,11,318,primavera,False
2023-11-15,Valparaiso,historical_csv,-33.0472,-71.6127,20.2,15.2,26.3,0.0,18.0,1011.6,,2023,11,319,primavera,False
2023-11-16,Valparaiso,historical_csv,-33.0472,-71.6127,18.8,13.4,27.4,0.0,23.1,1004.8,,2023,11,320,primavera,False
2023-11-17,Valparaiso,historical_csv,-33.0472,-71.6127,19.6,11.4,26.5,0.0,15.3,1011.1,,2023,11,321,primavera,False
2023-11-18,Valparaiso,historical_csv,-33.0472,-71.6127,17.7,9.9,23.1,0.0,19.7,1021.1,,2023,11,322,primavera,False
2023-11-19,Valparaiso,historical_csv,-33.0472,-71.6127,18.9,13.3,27.3,0.0,12.0,1011.1,,2023,11,323,primavera,False
2023-11-20,Valparaiso,historical_csv,-33.0472,-71.6127,18.0,10.6,26.5,0.0,18.7,1009.5,,2023,11,324,primavera,False
2023-11-21,Valparaiso,historical_csv,-33.0472,-71.6127,19.2,11.1,24.4,3.5,23.7,1019.2,,2023,11,325,primavera,False
2023-11-22,Valparaiso,historical_csv,-33.0472,-71.6127,21.0,15.4,27.4,0.0,9.0,1006.3,,2023,11,326,primavera,False
2023-11-23,Valparaiso,historical_csv,-33.0472,-71.6127,18.9,11.3,27.6,0.0,14.6,1017.1,,2023,11,327,primavera,False
2023-11-24,Valparaiso,historical_csv,-33.0472,-71.6127,18.6,10.8,25.9,0.0,15.5,1018.1,,2023,11,328,primavera,False
2023-11-25,Valparaiso,historical_csv,-33.0472,-71.6127,16.7,8.2,23.7,0.0,7.8,1011.1,,2023,11,329,primavera,False
2023-11-26,Valparaiso,historical_csv,-33.0472,-71.6127,21.2,14.1,26.3,0.0,23.3,1014.0,,2023,11,330,primavera,False
2023-11-27,Valparaiso,historical_csv,-33.0472,-71.6127,18.1,12.6,26.8,0.0,17.4,1024.3,,2023,11,331,primavera,False
2023-11-28,Valparaiso,historical_csv,-33.0472,-71.6127,21.1,13.4,27.0,0.0,21.8,1002.1,,2023,11,332,primavera,False
2023-11-29,Valparaiso,historical_csv,-33.0472,-71.6127,20.1,14.9,26.2,0.0,10.2,1004.0,,2023,11,333,primavera,False
2023-11-30,Valparaiso,historical_csv,-33.0472,-71.6127,21.3,14.6,28.2,0.0,22.4,1011.6,,2023,11,334,primavera,False
2023-12-01,Valparaiso,historical_csv,-33.0472,-71.6127,21.4,16.6,28.3,0.0,15.8,1006.1,,2023,12,335,verano,False
2023-12-02,Valparaiso,historical_csv,-33.0472,-71.6127,17.6,13.0,25.0,0.0,23.2,1015.6,,2023,12,336,verano,False
2023-12-03,Valparaiso,historical_csv,-33.0472,-71.6127,20.8,15.6,27.3,0.0,15.8,1022.5,,2023,12,337,verano,False
2023-12-04,Valparaiso,historical_csv,-33.0472,-71.6127,16.5,10.0,22.7,0.0,16.7,1005.8,,2023,12,338,verano,False
2023-12-05,Valparaiso,historical_csv,-33.0472,-71.6127,18.3,11.9,23.9,0.0,26.2,1005.1,,2023,12,339,verano,False
2023-12-06,Valparaiso,historical_csv,-33.0472,-71.6127,17.9,13.1,23.5,0.0,18.4,1014.1,,2023,12,340,verano,False
2023-12-07,Valparaiso,historical_csv,-33.0472,-71.6127,19.8,13.9,24.7,0.0,12.0,1015.9,,2023,12,341,verano,False
2023-12-08,Valparaiso,historical_csv,-33.0472,-71.6127,19.4,12.8,28.4,8.7,19.6,1014.8,,2023,12,342,verano,False
2023-12-09,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,14.9,25.5,0.0,9.4,1012.4,,2023,12,343,verano,False
2023-12-10,Valparaiso,historical_csv,-33.0472,-71.6127,19.7,11.7,24.2,0.0,9.2,1011.2,,2023,12,344,verano,False
2023-12-11,Valparaiso,historical_csv,-33.0472,-71.6127,18.9,10.4,27.4,0.0,18.6,1005.1,,2023,12,345,verano,False
2023-12-12,Valparaiso,historical_csv,-33.0472,-71.6127,19.4,14.0,26.5,0.0,15.2,1018.1,,2023,12,346,verano,False
2023-12-13,Valparaiso,historical_csv,-33.0472,-71.6127,21.0,13.7,27.2,0.0,17.8,1021.0,,2023,12,347,verano,False
2023-12-14,Valparaiso,historical_csv,-33.0472,-71.6127,20.2,15.3,29.5,0.0,16.1,1005.7,,2023,12,348,verano,False
2023-12-15,Valparaiso,historical_csv,-33.0472,-71.6127,22.5,16.7,27.6,0.0,13.4,1019.6,,2023,12,349,verano,False
2023-12-16,Valparaiso,historical_csv,-33.0472,-71.6127,20.2,12.2,27.8,0.0,20.1,1006.5,,2023,12,350,verano,False
2023-12-17,Valparaiso,historical_csv,-33.0472,-71.6127,19.6,12.4,24.1,0.0,16.5,1009.5,,2023,12,351,verano,False
2023-12-18,Valparaiso,historical_csv,-33.0472,-71.6127,24.2,19.6,28.8,0.0,16.6,1013.4,,2023,12,352,verano,False
2023-12-19,Valparaiso,historical_csv,-33.0472,-71.6127,21.7,15.6,31.1,0.0,19.0,1014.9,,2023,12,353,verano,False
2023-12-20,Valparaiso,historical_csv,-33.0472,-71.6127,22.0,16.0,29.0,0.0,16.2,1006.9,,2023,12,354,verano,False
2023-12-21,Valparaiso,historical_csv,-33.0472,-71.6127,18.8,13.2,27.5,0.0,19.7,1014.1,,2023,12,355,verano,False
2023-12-22,Valparaiso,historical_csv,-33.0472,-71.6127,21.9,15.4,26.9,0.0,20.6,1016.1,,2023,12,356,verano,False
2023-12-23,Valparaiso,historical_csv,-33.0472,-71.6127,20.5,14.3,25.5,0.0,24.3,1012.0,,2023,12,357,verano,False
2023-12-24,Valparaiso,historical_csv,-33.0472,-71.6127,20.9,16.0,29.1,0.0,28.1,1014.5,,2023,12,358,verano,False
2023-12-25,Valparaiso,historical_csv,-33.0472,-71.6127,19.0,10.9,24.1,0.0,18.9,1011.1,,2023,12,359,verano,False
2023-12-26,Valparaiso,historical_csv,-33.0472,-71.6127,18.3,12.3,27.3,0.0,16.3,1007.9,,2023,12,360,verano,False
2023-12-27,Valparaiso,historical_csv,-33.0472,-71.6127,18.6,11.6,25.2,0.0,22.3,1014.2,,2023,12,361,verano,False
2023-12-28,Valparaiso,historical_csv,-33.0472,-71.6127,20.6,13.2,25.9,0.0,20.5,1010.6,,2023,12,362,verano,False
2023-12-29,Valparaiso,historical_csv,-33.0472,-71.6127,17.1,10.9,22.4,0.0,15.9,1017.1,,2023,12,363,verano,False
2023-12-30,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,15.9,25.7,0.0,8.3,1010.9,,2023,12,364,verano,False
2023-12-31,Valparaiso,historical_csv,-33.0472,-71.6127,19.3,12.9,27.0,0.0,15.9,1007.9,,2023,12,365,verano,False
2024-01-01,Valparaiso,historical_csv,-33.0472,-71.6127,19.3,12.6,24.4,0.0,16.1,1012.1,,2024,1,1,verano,False
2024-01-02,Valparaiso,historical_csv,-33.0472,-71.6127,20.8,14.8,26.4,0.0,18.5,1014.5,,2024,1,2,verano,False
2024-01-03,Valparaiso,historical_csv,-33.0472,-71.6127,21.5,15.3,30.6,0.0,18.1,1017.7,,2024,1,3,verano,False
2024-01-04,Valparaiso,historical_csv,-33.0472,-71.6127,23.2,16.5,30.9,0.0,19.0,1007.5,,2024,1,4,verano,False
2024-01-05,Valparaiso,historical_csv,-33.0472,-71.6127,20.5,12.1,29.2,0.0,23.5,1011.6,,2024,1,5,verano,False
2024-01-06,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,13.8,25.6,0.0,11.1,1015.9,,2024,1,6,verano,False
2024-01-07,Valparaiso,historical_csv,-33.0472,-71.6127,21.3,14.5,26.8,0.0,23.6,1008.8,,2024,1,7,verano,False
2024-01-08,Valparaiso,historical_csv,-33.0472,-71.6127,20.0,13.5,25.8,0.0,19.7,1023.6,,2024,1,8,verano,False
2024-01-09,Valparaiso,historical_csv,-33.0472,-71.6127,21.2,13.7,27.3,4.4,17.9,1014.2,,2024,1,9,verano,False
2024-01-10,Valparaiso,historical_csv,-33.0472,-71.6127,21.7,16.6,31.2,0.0,21.9,1013.8,,2024,1,10,verano,False
2024-01-11,Valparaiso,historical_csv,-33.0472,-71.6127,22.3,14.2,30.2,0.0,19.8,1008.9,,2024,1,11,verano,False
2024-01-12,Valparaiso,historical_csv,-33.0472,-71.6127,22.8,14.9,27.4,0.0,19.8,1016.3,,2024,1,12,verano,False
2024-01-13,Valparaiso,historical_csv,-33.0472,-71.6127,18.7,14.1,27.0,0.0,19.0,1016.5,,2024,1,13,verano,False
2024-01-14,Valparaiso,historical_csv,-33.0472,-71.6127,21.8,14.9,29.8,0.0,9.0,1018.5,,2024,1,14,verano,False
2024-01-15,Valparaiso,historical_csv,-33.0472,-71.6127,22.0,15.5,28.7,0.0,10.5,1008.7,,2024,1,15,verano,False
2024-01-16,Valparaiso,historical_csv,-33.0472,-71.6127,21.2,13.0,28.8,6.0,13.4,1009.6,,2024,1,16,verano,False
2024-01-17,Valparaiso,historical_csv,-33.0472,-71.6127,24.1,17.3,33.2,0.0,18.0,1016.5,,2024,1,17,verano,False
2024-01-18,Valparaiso,historical_csv,-33.0472,-71.6127,20.3,13.1,26.3,0.0,13.9,1010.8,,2024,1,18,verano,False
2024-01-19,Valparaiso,historical_csv,-33.0472,-71.6127,21.1,14.4,29.1,6.3,18.5,1010.5,,2024,1,19,verano,False
2024-01-20,Valparaiso,historical_csv,-33.0472,-71.6127,21.1,13.3,29.9,0.0,17.6,1015.1,,2024,1,20,verano,False
2024-01-21,Valparaiso,historical_csv,-33.0472,-71.6127,19.9,12.0,26.0,0.0,15.1,1011.7,,2024,1,21,verano,False
2024-01-22,Valparaiso,historical_csv,-33.0472,-71.6127,21.6,16.4,27.4,0.0,14.2,1010.7,,2024,1,22,verano,False
2024-01-23,Valparaiso,historical_csv,-33.0472,-71.6127,21.6,15.0,26.4,0.0,19.9,1012.2,,2024,1,23,verano,False
2024-01-24,Valparaiso,historical_csv,-33.0472,-71.6127,18.6,11.0,23.2,0.0,15.2,1013.7,,2024,1,24,verano,False
2024-01-25,Valparaiso,historical_csv,-33.0472,-71.6127,19.4,14.5,28.3,0.0,17.1,1007.2,,2024,1,25,verano,False
2024-01-26,Valparaiso,historical_csv,-33.0472,-71.6127,19.9,12.9,29.2,0.0,24.8,1017.2,,2024,1,26,verano,False
2024-01-27,Valparaiso,historical_csv,-33.0472,-71.6127,22.4,17.7,30.3,14.0,23.3,1017.5,,2024,1,27,verano,False
2024-01-28,Valparaiso,historical_csv,-33.0472,-71.6127,24.6,19.0,31.8,0.0,13.4,1013.3,,2024,1,28,verano,False
2024-01-29,Valparaiso,historical_csv,-33.0472,-71.6127,18.5,10.9,23.8,0.0,23.6,1008.2,,2024,1,29,verano,False
2024-01-30,Valparaiso,historical_csv,-33.0472,-71.6127,23.8,16.3,32.3,0.0,14.9,1018.2,,2024,1,30,verano,False
2024-01-31,Valparaiso,historical_csv,-33.0472,-71.6127,21.2,16.6,28.3,0.0,17.5,1020.0,,2024,1,31,verano,False
2024-02-01,Valparaiso,historical_csv,-33.0472,-71.6127,22.4,14.4,29.2,0.0,13.1,1022.3,,2024,2,32,verano,False
2024-02-02,Valparaiso,historical_csv,-33.0472,-71.6127,21.7,14.1,30.0,0.0,19.4,1014.0,,2024,2,33,verano,False
2024-02-03,Valparaiso,historical_csv,-33.0472,-71.6127,20.9,16.0,26.2,0.0,13.1,1019.3,,2024,2,34,verano,False
2024-02-04,Valparaiso,historical_csv,-33.0472,-71.6127,23.9,15.4,33.2,0.0,17.6,1015.0,,2024,2,35,verano,False
2024-02-05,Valparaiso,historical_csv,-33.0472,-71.6127,20.3,15.4,26.5,0.0,22.0,1008.8,,2024,2,36,verano,False
2024-02-06,Valparaiso,historical_csv,-33.0472,-71.6127,20.5,13.7,29.2,0.0,11.2,1008.3,,2024,2,37,verano,False
2024-02-07,Valparaiso,historical_csv,-33.0472,-71.6127,18.7,10.2,27.9,0.0,16.4,1013.2,,2024,2,38,verano,False
2024-02-08,Valparaiso,historical_csv,-33.0472,-71.6127,19.5,14.2,28.3,0.0,26.6,1014.8,,2024,2,39,verano,False
2024-02-09,Valparaiso,historical_csv,-33.0472,-71.6127,20.8,15.7,26.1,0.0,20.6,1015.7,,2024,2,40,verano,False
2024-02-10,Valparaiso,historical_csv,-33.0472,-71.6127,20.2,12.9,26.2,0.0,32.4,1000.5,,2024,2,41,verano,False
2024-02-11,Valparaiso,historical_csv,-33.0472,-71.6127,21.0,15.0,25.6,0.0,18.5,1011.7,,2024,2,42,verano,False
2024-02-12,Valparaiso,historical_csv,-33.0472,-71.6127,21.0,16.2,30.4,0.0,20.8,1009.7,,2024,2,43,verano,False
2024-02-13,Valparaiso,historical_csv,-33.0472,-71.6127,22.0,16.7,27.2,3.7,14.2,1016.2,,2024,2,44,verano,False
2024-02-14,Valparaiso,historical_csv,-33.0472,-71.6127,19.3,11.9,25.9,0.0,14.4,1010.2,,2024,2,45,verano,False
2024-02-15,Valparaiso,historical_csv,-33.0472,-71.6127,21.2,16.6,30.4,0.0,12.3,1016.2,,2024,2,46,verano,False
2024-02-16,Valparaiso,historical_csv,-33.0472,-71.6127,21.7,16.7,27.2,0.0,17.2,1008.3,,2024,2,47,verano,False
2024-02-17,Valparaiso,historical_csv,-33.0472,-71.6127,21.4,15.0,29.0,0.0,14.5,1011.7,,2024,2,48,verano,False
2024-02-18,Valparaiso,historical_csv,-33.0472,-71.6127,21.8,14.8,30.4,5.9,19.8,1001.6,,2024,2,49,verano,False
2024-02-19,Valparaiso,historical_csv,-33.0472,-71.6127,17.8,13.1,22.5,0.0,25.7,1015.3,,2024,2,50,verano,False
2024-02-20,Valparaiso,historical_csv,-33.0472,-71.6127,20.1,13.3,28.8,0.0,22.7,1009.1,,2024,2,51,verano,False
2024-02-21,Valparaiso,historical_csv,-33.0472,-71.6127,19.6,13.7,27.9,0.0,16.4,1014.3,,2024,2,52,verano,False
2024-02-22,Valparaiso,historical_csv,-33.0472,-71.6127,17.6,11.3,26.1,0.0,15.5,1011.6,,2024,2,53,verano,False
2024-02-23,Valparaiso,historical_csv,-33.0472,-71.6127,19.3,14.5,28.2,0.0,16.4,1013.6,,2024,2,54,verano,False
2024-02-24,Valparaiso,historical_csv,-33.0472,-71.6127,20.9,13.6,26.8,0.0,24.4,1014.9,,2024,2,55,verano,False
2024-02-25,Valparaiso,historical_csv,-33.0472,-71.6127,18.9,12.8,25.7,0.0,19.3,1018.3,,2024,2,56,verano,False
2024-02-26,Valparaiso,historical_csv,-33.0472,-71.6127,18.5,10.5,24.5,0.0,26.1,1014.2,,2024,2,57,verano,False
2024-02-27,Valparaiso,historical_csv,-33.0472,-71.6127,18.9,10.4,24.6,10.4,19.3,1008.1,,2024,2,58,verano,False
2024-02-28,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,12.9,26.2,0.0,4.0,1011.3,,2024,2,59,verano,False
2024-02-29,Valparaiso,historical_csv,-33.0472,-71.6127,18.8,10.8,25.2,0.0,19.5,1014.7,,2024,2,60,verano,False
2024-03-01,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,15.9,29.8,0.0,21.6,1000.9,,2024,3,61,otono,False
2024-03-02,Valparaiso,historical_csv,-33.0472,-71.6127,22.9,17.2,30.0,0.0,24.1,1009.5,,2024,3,62,otono,False
2024-03-03,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,12.8,30.1,7.8,17.8,1010.9,,2024,3,63,otono,False
2024-03-04,Valparaiso,historical_csv,-33.0472,-71.6127,21.5,14.9,29.7,5.8,20.5,1014.8,,2024,3,64,otono,False
2024-03-05,Valparaiso,historical_csv,-33.0472,-71.6127,20.9,12.5,29.3,0.0,19.9,1021.0,,2024,3,65,otono,False
2024-03-06,Valparaiso,historical_csv,-33.0472,-71.6127,17.5,11.8,26.7,0.0,21.6,1013.5,,2024,3,66,otono,False
2024-03-07,Valparaiso,historical_csv,-33.0472,-71.6127,20.4,12.1,25.7,0.0,25.4,1015.3,,2024,3,67,otono,False
2024-03-08,Valparaiso,historical_csv,-33.0472,-71.6127,18.4,11.3,23.9,0.0,13.4,997.3,,2024,3,68,otono,False
2024-03-09,Valparaiso,historical_csv,-33.0472,-71.6127,20.2,15.5,28.2,0.0,23.6,1021.7,,2024,3,69,otono,False
2024-03-10,Valparaiso,historical_csv,-33.0472,-71.6127,21.3,16.4,30.2,0.0,17.8,1006.6,,2024,3,70,otono,False
2024-03-11,Valparaiso,historical_csv,-33.0472,-71.6127,23.0,16.5,30.3,0.0,22.8,1000.8,,2024,3,71,otono,False
2024-03-12,Valparaiso,historical_csv,-33.0472,-71.6127,18.9,11.9,25.6,2.5,24.1,1024.7,,2024,3,72,otono,False
2024-03-13,Valparaiso,historical_csv,-33.0472,-71.6127,20.4,15.3,28.4,0.0,21.7,1012.9,,2024,3,73,otono,False
2024-03-14,Valparaiso,historical_csv,-33.0472,-71.6127,17.1,11.2,24.7,0.0,9.2,1014.8,,2024,3,74,otono,False
2024-03-15,Valparaiso,historical_csv,-33.0472,-71.6127,16.6,10.9,25.3,8.7,23.0,1014.8,,2024,3,75,otono,False
2024-03-16,Valparaiso,historical_csv,-33.0472,-71.6127,21.1,16.1,28.9,0.0,19.3,1021.5,,2024,3,76,otono,False
2024-03-17,Valparaiso,historical_csv,-33.0472,-71.6127,18.5,10.5,25.9,0.0,19.0,1014.9,,2024,3,77,otono,False
2024-03-18,Valparaiso,historical_csv,-33.0472,-71.6127,19.0,14.2,26.8,0.0,13.6,1006.2,,2024,3,78,otono,False
2024-03-19,Valparaiso,historical_csv,-33.0472,-71.6127,18.8,13.9,27.6,0.0,20.1,1008.6,,2024,3,79,otono,False
2024-03-20,Valparaiso,historical_csv,-33.0472,-71.6127,19.2,11.0,24.7,0.0,24.7,1006.6,,2024,3,80,otono,False
2024-03-21,Valparaiso,historical_csv,-33.0472,-71.6127,20.6,14.4,29.0,0.0,23.2,1012.1,,2024,3,81,otono,False
2024-03-22,Valparaiso,historical_csv,-33.0472,-71.6127,15.6,10.0,22.1,0.0,13.6,1011.7,,2024,3,82,otono,False
2024-03-23,Valparaiso,historical_csv,-33.0472,-71.6127,20.2,12.2,29.0,0.0,16.9,1018.5,,2024,3,83,otono,False
2024-03-24,Valparaiso,historical_csv,-33.0472,-71.6127,16.9,10.3,22.9,2.2,25.6,1014.2,,2024,3,84,otono,False
2024-03-25,Valparaiso,historical_csv,-33.0472,-71.6127,20.4,14.6,25.3,0.0,20.4,1020.2,,2024,3,85,otono,False
2024-03-26,Valparaiso,historical_csv,-33.0472,-71.6127,18.8,10.8,28.3,0.0,22.9,1008.9,,2024,3,86,otono,False
2024-03-27,Valparaiso,historical_csv,-33.0472,-71.6127,21.5,15.7,27.7,0.0,13.4,1004.7,,2024,3,87,otono,False
2024-03-28,Valparaiso,historical_csv,-33.0472,-71.6127,20.7,13.8,28.8,0.0,17.6,1015.2,,2024,3,88,otono,False
2024-03-29,Valparaiso,historical_csv,-33.0472,-71.6127,19.1,11.7,23.7,0.0,25.0,1013.8,,2024,3,89,otono,False
2024-03-30,Valparaiso,historical_csv,-33.0472,-71.6127,17.6,11.6,23.8,12.8,22.9,1012.9,,2024,3,90,otono,False
2024-03-31,Valparaiso,historical_csv,-33.0472,-71.6127,17.6,12.4,24.9,0.0,8.1,1014.4,,2024,3,91,otono,False
2024-04-01,Valparaiso,historical_csv,-33.0472,-71.6127,18.4,13.1,27.8,0.0,17.6,1018.3,,2024,4,92,otono,False
2024-04-02,Valparaiso,historical_csv,-33.0472,-71.6127,19.0,12.9,24.9,5.7,17.1,1018.6,,2024,4,93,otono,False
2024-04-03,Valparaiso,historical_csv,-33.0472,-71.6127,18.3,10.2,24.4,0.0,15.1,1007.8,,2024,4,94,otono,False
2024-04-04,Valparaiso,historical_csv,-33.0472,-71.6127,20.4,15.1,25.9,0.0,17.5,1011.6,,2024,4,95,otono,False
2024-04-05,Valparaiso,historical_csv,-33.0472,-71.6127,19.1,13.8,25.6,0.0,17.0,1006.0,,2024,4,96,otono,False
2024-04-06,Valparaiso,historical_csv,-33.0472,-71.6127,15.6,10.6,21.4,0.0,21.4,1012.9,,2024,4,97,otono,False
2024-04-07,Valparaiso,historical_csv,-33.0472,-71.6127,19.1,14.1,25.5,0.0,25.1,1005.3,,2024,4,98,otono,False
2024-04-08,Valparaiso,historical_csv,-33.0472,-71.6127,18.3,10.4,27.4,0.0,18.0,1011.7,,2024,4,99,otono,False
2024-04-09,Valparaiso,historical_csv,-33.0472,-71.6127,19.7,13.7,25.4,0.0,18.1,1012.3,,2024,4,100,otono,False
2024-04-10,Valparaiso,historical_csv,-33.0472,-71.6127,18.5,12.2,23.7,9.5,20.0,1013.5,,2024,4,101,otono,False
2024-04-11,Valparaiso,historical_csv,-33.0472,-71.6127,19.8,13.2,27.4,0.0,22.8,1009.4,,2024,4,102,otono,False
2024-04-12,Valparaiso,historical_csv,-33.0472,-71.6127,19.5,14.6,27.9,10.4,14.1,1011.6,,2024,4,103,otono,False
2024-04-13,Valparaiso,historical_csv,-33.0472,-71.6127,19.7,13.4,27.9,0.0,13.5,1016.7,,2024,4,104,otono,False
2024-04-14,Valparaiso,historical_csv,-33.0472,-71.6127,18.2,10.5,26.4,0.0,21.1,1019.3,,2024,4,105,otono,False
2024-04-15,Valparaiso,historical_csv,-33.0472,-71.6127,16.5,8.7,21.7,1.7,11.0,1019.5,,2024,4,106,otono,False
2024-04-16,Valparaiso,historical_csv,-33.0472,-71.6127,18.0,12.1,25.3,3.5,17.8,1018.9,,2024,4,107,otono,False
2024-04-17,Valparaiso,historical_csv,-33.0472,-71.6127,15.9,11.0,24.7,0.0,27.0,1009.1,,2024,4,108,otono,False
2024-04-18,Valparaiso,historical_csv,-33.0472,-71.6127,17.4,10.5,23.2,0.0,10.8,1009.8,,2024,4,109,otono,False
2024-04-19,Valparaiso,historical_csv,-33.0472,-71.6127,18.9,10.6,23.5,0.0,17.4,1015.1,,2024,4,110,otono,False
2024-04-20,Valparaiso,historical_csv,-33.0472,-71.6127,19.3,11.7,24.1,0.0,21.7,1013.6,,2024,4,111,otono,False
2024-04-21,Valparaiso,historical_csv,-33.0472,-71.6127,18.4,13.8,27.3,0.0,19.4,1021.1,,2024,4,112,otono,False
